gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
3059164673	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115052415/original.jpeg?1615126761	https://www.inaturalist.org/photos/115052415					2021-03-07T14:17:42Z	mamifi		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mamifi
3059162730	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115403199/original.jpeg?1615369518	https://www.inaturalist.org/photos/115403199					2021-03-07T21:28:29Z	sheborg		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sheborg
3059162730	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115403189/original.jpeg?1615369508	https://www.inaturalist.org/photos/115403189					2021-03-07T13:28:16Z	sheborg		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sheborg
3059162730	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115403192/original.jpeg?1615369513	https://www.inaturalist.org/photos/115403192					2021-03-07T13:28:16Z	sheborg		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sheborg
3059159310	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115002577/original.jpg?1615085789	https://www.inaturalist.org/photos/115002577					2021-02-14T18:26:36Z	happygolucky_mel		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	happygolucky_mel
3059155496	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114614525/original.jpeg?1614771290	https://www.inaturalist.org/photos/114614525					2016-10-30T18:15:57Z	carinamocellin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	carinamocellin
3059153891	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115453962/original.jpeg?1615412054	https://www.inaturalist.org/photos/115453962					2021-03-10T20:16:16Z	Luís Lourenço		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Luís Lourenço
3059148555	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114540470/original.jpg?1614704768	https://www.inaturalist.org/photos/114540470					2021-02-27T20:39:36Z	hunmanbypaul		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	hunmanbypaul
3059146497	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114958090/original.jpg?1615062226	https://www.inaturalist.org/photos/114958090					2021-03-05T16:11:31Z	marconunes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	marconunes
3059146200	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114904182/original.jpeg?1615022392	https://www.inaturalist.org/photos/114904182					2021-03-06T17:39:02Z	Joe Dillon		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Joe Dillon
3059145745	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114636386/original.jpeg?1614791554	https://www.inaturalist.org/photos/114636386					2021-02-25T21:42:20Z	ecwoolley		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ecwoolley
3059129819	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114638818/original.jpeg?1614793084	https://www.inaturalist.org/photos/114638818					2020-06-03T20:34:48Z	bakkasv		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bakkasv
3059127697	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115193581/original.jpg?1615214160	https://www.inaturalist.org/photos/115193581					2021-03-07T15:32:23Z	madeleinelb		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	madeleinelb
3059127697	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115193572/original.jpg?1615214155	https://www.inaturalist.org/photos/115193572					2021-03-07T15:32:23Z	madeleinelb		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	madeleinelb
3059127697	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115193589/original.jpg?1615214165	https://www.inaturalist.org/photos/115193589					2021-03-07T15:32:23Z	madeleinelb		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	madeleinelb
3059127697	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115193566/original.jpg?1615214149	https://www.inaturalist.org/photos/115193566					2021-03-07T15:32:23Z	madeleinelb		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	madeleinelb
3059125329	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115275422/original.jpeg?1615267951	https://www.inaturalist.org/photos/115275422					2021-03-09T21:43:49Z	localwildlifespotters		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	localwildlifespotters
3059122585	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114529246/original.jpg?1614695784	https://www.inaturalist.org/photos/114529246					2021-03-02T14:32:45Z	streber		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	streber
3059121049	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115193166/original.jpeg?1615213782	https://www.inaturalist.org/photos/115193166					2021-03-08T22:29:04Z	rubyslippers		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rubyslippers
3059113024	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114912156/original.jpeg?1615032946	https://www.inaturalist.org/photos/114912156					2021-03-03T21:49:38Z	reddad		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	reddad
3059113024	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114912150/original.jpeg?1615032939	https://www.inaturalist.org/photos/114912150					2021-03-03T21:49:38Z	reddad		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	reddad
3059113024	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114912162/original.jpeg?1615032954	https://www.inaturalist.org/photos/114912162					2021-03-03T21:49:39Z	reddad		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	reddad
3059112597	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114558705/original.jpeg?1614717893	https://www.inaturalist.org/photos/114558705					2021-03-03T02:19:46Z	eneko_barriola		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	eneko_barriola
3059112597	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114558694/original.jpeg?1614717885	https://www.inaturalist.org/photos/114558694					2021-03-03T02:19:48Z	eneko_barriola		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	eneko_barriola
3059112597	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114558679/original.jpeg?1614717878	https://www.inaturalist.org/photos/114558679					2021-03-02T17:19:48Z	eneko_barriola		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	eneko_barriola
3059106776	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115507246/original.jpg?1615453617	https://www.inaturalist.org/photos/115507246					2021-03-11T19:41:48Z	wadia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	wadia
3059106776	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115507176/original.jpg?1615453434	https://www.inaturalist.org/photos/115507176					2021-03-11T19:42:24Z	wadia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	wadia
3059106177	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114913700/original.jpeg?1615034680	https://www.inaturalist.org/photos/114913700					2021-03-06T12:42:42Z	sjfjarvis		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sjfjarvis
3059079485	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114455949/original.jpeg?1614629462	https://www.inaturalist.org/photos/114455949					2021-03-01T16:32:39Z	Mike Lusk		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mike Lusk
3059073742	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115251733/original.jpeg?1615250692	https://www.inaturalist.org/photos/115251733					2021-03-09T19:22:51Z	Zachary Ngow		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Zachary Ngow
3059073742	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115251753/original.jpeg?1615250700	https://www.inaturalist.org/photos/115251753					2021-03-09T19:22:52Z	Zachary Ngow		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Zachary Ngow
3059068304	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114354465/original.jpg?1614553057	https://www.inaturalist.org/photos/114354465					2021-02-25T20:19:58Z	Mike		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mike
3059064298	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115360191/original.jpeg?1615334459	https://www.inaturalist.org/photos/115360191					2020-08-20T01:02:05Z	Ana Lisa Melchotto		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ana Lisa Melchotto
3059063550	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114815452/original.jpeg?1614950816	https://www.inaturalist.org/photos/114815452					2021-03-02T22:48:58Z	reddad		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	reddad
3059063550	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114815473/original.jpeg?1614950830	https://www.inaturalist.org/photos/114815473					2021-03-02T22:49:27Z	reddad		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	reddad
3059063550	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114815459/original.jpeg?1614950823	https://www.inaturalist.org/photos/114815459					2021-03-02T22:48:59Z	reddad		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	reddad
3059061374	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114358562/original.jpeg?1614554909	https://www.inaturalist.org/photos/114358562					2018-09-26T18:26:23Z	Lorenzo Vega		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Lorenzo Vega
3059045833	StillImage	image/png	https://inaturalist-open-data.s3.amazonaws.com/photos/45691755/original.png?1563752063	https://www.inaturalist.org/photos/45691755					2019-07-20T22:28:00Z	sbushes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sbushes
3059044317	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114514979/original.jpeg?1614677691	https://www.inaturalist.org/photos/114514979					2020-11-19T23:47:51Z	Emily		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Emily
3059028738	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114071371/original.jpeg?1614354086	https://www.inaturalist.org/photos/114071371					2021-02-26T20:52:01Z	peewit		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	peewit
3059027859	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114433438/original.jpeg?1614615602	https://www.inaturalist.org/photos/114433438					2021-02-27T20:36:13Z	yamyam84		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	yamyam84
3059027859	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114433424/original.jpeg?1614615596	https://www.inaturalist.org/photos/114433424					2021-02-27T20:36:35Z	yamyam84		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	yamyam84
3059027490	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/77622210/original.jpeg?1591624110	https://www.inaturalist.org/photos/77622210					2020-05-08T21:21:53Z	Светлана Панкова		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Светлана Панкова
3059023565	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/87885012/original.jpeg?1596401854	https://www.inaturalist.org/photos/87885012					2020-08-03T01:03:58Z	Look because it's here.		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Look because it's here.
3059023565	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/87884871/original.jpeg?1596401811	https://www.inaturalist.org/photos/87884871					2020-08-02T23:32:09Z	Look because it's here.		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Look because it's here.
3059023565	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/87884948/original.jpeg?1596401835	https://www.inaturalist.org/photos/87884948					2020-08-03T01:03:20Z	Look because it's here.		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Look because it's here.
3059023540	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/86320137/original.jpeg?1595675838	https://www.inaturalist.org/photos/86320137					2020-07-25T10:19:30Z	Виктория Кириллова		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Виктория Кириллова
3059023540	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/86320117/original.jpeg?1595675824	https://www.inaturalist.org/photos/86320117					2020-07-25T10:19:30Z	Виктория Кириллова		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Виктория Кириллова
3059023540	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/86320125/original.jpeg?1595675831	https://www.inaturalist.org/photos/86320125					2020-07-25T10:19:30Z	Виктория Кириллова		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Виктория Кириллова
3059022322	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115226783/original.jpeg?1615235162	https://www.inaturalist.org/photos/115226783					2021-03-07T19:51:00Z	bellkatie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bellkatie
3059014636	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/95033090/original.jpeg?1600021115	https://www.inaturalist.org/photos/95033090					2020-09-13T21:20:52Z	copanek		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	copanek
3059010428	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/65718349/original.jpg?1586071283	https://www.inaturalist.org/photos/65718349					2020-03-21T14:31:58Z	willowab04		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	willowab04
3059010421	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/63909858/original.jpg?1584624219	https://www.inaturalist.org/photos/63909858					2020-03-19T13:16:22Z	kathrynf		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kathrynf
3059010371	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/43228892/original.jpeg?1561653361	https://www.inaturalist.org/photos/43228892					2019-06-08T19:12:18Z	Degtyarev Nikolai Ivanovich		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Degtyarev Nikolai Ivanovich
3059007520	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115226770/original.jpeg?1615235154	https://www.inaturalist.org/photos/115226770					2021-03-01T21:57:54Z	bellkatie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bellkatie
3059005036	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115492231/original.jpg?1615437786	https://www.inaturalist.org/photos/115492231					2021-03-11T17:10:26Z	Chris Ecroyd		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Chris Ecroyd
3059005036	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115492236/original.jpg?1615437790	https://www.inaturalist.org/photos/115492236					2021-03-11T17:12:03Z	Chris Ecroyd		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Chris Ecroyd
3059004449	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115126866/original.jpeg?1615161273	https://www.inaturalist.org/photos/115126866					2021-03-07T23:38:40Z	petroc		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	petroc
3059004380	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115085121/original.jpg?1615143319	https://www.inaturalist.org/photos/115085121					2021-03-07T12:55:09Z	johnwitton		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	johnwitton
3059004380	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115085107/original.jpg?1615143313	https://www.inaturalist.org/photos/115085107					2021-03-07T12:55:09Z	johnwitton		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	johnwitton
3059004380	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115085093/original.jpg?1615143306	https://www.inaturalist.org/photos/115085093					2021-03-07T12:55:09Z	johnwitton		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	johnwitton
3059004380	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115085072/original.jpg?1615143299	https://www.inaturalist.org/photos/115085072					2021-03-07T12:55:09Z	johnwitton		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	johnwitton
3058994355	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/32482801/original.jpeg?1551985046	https://www.inaturalist.org/photos/32482801					2018-11-11T20:38:57Z	Paola Valdes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Paola Valdes
3058994355	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/32482795/original.jpeg?1551985037	https://www.inaturalist.org/photos/32482795					2018-11-11T20:39:04Z	Paola Valdes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Paola Valdes
3058991817	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114053170/original.jpg?1614331234	https://www.inaturalist.org/photos/114053170					2021-02-23T20:56:24Z	josefwirth		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	josefwirth
3058991817	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114053118/original.jpg?1614331175	https://www.inaturalist.org/photos/114053118					2021-02-23T20:56:24Z	josefwirth		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	josefwirth
3058987483	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/73971910/original.jpeg?1590004098	https://www.inaturalist.org/photos/73971910					2020-05-20T13:06:16Z	Ivlev-Konstantin-Sergeevith		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ivlev-Konstantin-Sergeevith
3058987483	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/73971875/original.jpeg?1590004082	https://www.inaturalist.org/photos/73971875					2020-05-20T13:06:16Z	Ivlev-Konstantin-Sergeevith		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ivlev-Konstantin-Sergeevith
3058987483	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/73971928/original.jpeg?1590004106	https://www.inaturalist.org/photos/73971928					2020-05-20T13:06:16Z	Ivlev-Konstantin-Sergeevith		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ivlev-Konstantin-Sergeevith
3058987483	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/73971894/original.jpeg?1590004090	https://www.inaturalist.org/photos/73971894					2020-05-20T13:06:16Z	Ivlev-Konstantin-Sergeevith		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ivlev-Konstantin-Sergeevith
3058982029	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114191957/original.jpg?1614450427	https://www.inaturalist.org/photos/114191957					2021-02-27T13:09:35Z	chukos		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	chukos
3058982029	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114191983/original.jpg?1614450436	https://www.inaturalist.org/photos/114191983					2021-02-27T13:09:35Z	chukos		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	chukos
3058982029	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114192000/original.jpg?1614450445	https://www.inaturalist.org/photos/114192000					2021-02-27T13:09:35Z	chukos		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	chukos
3058980025	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114294822/original.jpg?1614524403	https://www.inaturalist.org/photos/114294822					2021-02-28T14:58:31Z	mogparker		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mogparker
3058980025	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114294766/original.jpg?1614524376	https://www.inaturalist.org/photos/114294766					2021-02-28T14:58:31Z	mogparker		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mogparker
3058980025	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114294995/original.jpg?1614524499	https://www.inaturalist.org/photos/114294995					2021-02-28T14:58:31Z	mogparker		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mogparker
3058979527	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/85351369/original.jpg?1595195609	https://www.inaturalist.org/photos/85351369					2020-07-19T09:12:08Z	ixer		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ixer
3058973203	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115520096/original.jpeg?1615470211	https://www.inaturalist.org/photos/115520096					2021-03-07T22:53:36Z	Florencia Grattarola		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Florencia Grattarola
3058969080	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114306278/original.jpeg?1614530433	https://www.inaturalist.org/photos/114306278					2021-02-28T21:37:51Z	p_r_i_o_r		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	p_r_i_o_r
3058960612	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/94666679/original.jpg?1599857677	https://www.inaturalist.org/photos/94666679					2020-09-09T20:48:45Z	lioneska		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	lioneska
3058960612	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/94667953/original.jpg?1599858218	https://www.inaturalist.org/photos/94667953					2020-09-09T20:53:29Z	lioneska		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	lioneska
3058958877	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114075726/original.jpg?1614357702	https://www.inaturalist.org/photos/114075726					2021-02-26T14:07:39Z	subs		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	subs
3058958877	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114075712/original.jpg?1614357694	https://www.inaturalist.org/photos/114075712					2021-02-26T14:07:39Z	subs		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	subs
3058958207	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114868507/original.jpg?1614990600	https://www.inaturalist.org/photos/114868507					2021-03-06T00:07:16Z	tere_c		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tere_c
3058954429	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114603482/original.jpeg?1614754409	https://www.inaturalist.org/photos/114603482					2021-03-03T00:09:53Z	Elio Giacone		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Elio Giacone
3058953988	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114403983/original.jpg?1614582313	https://www.inaturalist.org/photos/114403983					2021-02-21T13:58:06Z	Liam Maguire		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Liam Maguire
3058953988	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114403990/original.jpg?1614582319	https://www.inaturalist.org/photos/114403990					2021-02-21T13:58:06Z	Liam Maguire		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Liam Maguire
3058950361	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/39710768/original.jpeg?1558631495	https://www.inaturalist.org/photos/39710768					2017-06-30T10:51:48Z	ahmedm		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ahmedm
3058948990	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114180559/original.jpeg?1614444195	https://www.inaturalist.org/photos/114180559					2021-02-27T22:36:18Z	Sophie Richards		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sophie Richards
3058948990	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114180128/original.jpeg?1614443928	https://www.inaturalist.org/photos/114180128					2021-02-27T22:36:10Z	Sophie Richards		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sophie Richards
3058948990	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114180023/original.jpeg?1614443858	https://www.inaturalist.org/photos/114180023					2021-02-27T22:36:16Z	Sophie Richards		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sophie Richards
3058944763	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/113988646/original.jpeg?1614275234	https://www.inaturalist.org/photos/113988646					2021-02-25T13:04:33Z	ocram1977		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ocram1977
3058940084	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114537089/original.jpeg?1614702225	https://www.inaturalist.org/photos/114537089					2021-03-03T00:20:36Z	Tom Heenan (Tomski)		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tom Heenan (Tomski)
3058940084	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114537067/original.jpeg?1614702210	https://www.inaturalist.org/photos/114537067					2021-03-03T00:20:34Z	Tom Heenan (Tomski)		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tom Heenan (Tomski)
3058939943	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114313019/original.jpg?1614533725	https://www.inaturalist.org/photos/114313019					2021-02-28T22:14:33Z	rafac		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rafac
3058938317	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114463137/original.jpg?1614634287	https://www.inaturalist.org/photos/114463137					2021-03-01T21:17:24Z	torris		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	torris
3058938317	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114463093/original.jpg?1614634254	https://www.inaturalist.org/photos/114463093					2021-03-01T21:17:24Z	torris		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	torris
3058935554	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/84278183/original.jpg?1594683993	https://www.inaturalist.org/photos/84278183					2020-07-12T23:44:00Z	sbushes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sbushes
3058935554	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/84278206/original.jpg?1594684000	https://www.inaturalist.org/photos/84278206					2020-07-12T23:44:00Z	sbushes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sbushes
3058935554	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/84278176/original.jpg?1594683990	https://www.inaturalist.org/photos/84278176					2020-07-12T23:44:00Z	sbushes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sbushes
3058935554	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/84278195/original.jpg?1594683996	https://www.inaturalist.org/photos/84278195					2020-07-12T23:44:00Z	sbushes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sbushes
